Title,Url,Image,Price
Naturino Girl's (Sizes 34-38) Hiuma Black/Silver Studs,https://tiptopshoes.com/collections/girls/products/naturino-girls-sizes-34-38-hiuma-black-silver-studs,https://cdn.shopify.com/s/files/1/1974/6675/products/naturino-girls-sizes-34-38-hiuma-blacksilver-studs-1078413-tip-top-shoes-of-new-york-494796_600x600.jpg?v=1695805409,$89.95
Vans PS (Preschool) SK8-Hi White Glitter,https://tiptopshoes.com/collections/girls/products/vans-ps-preschool-sk8-hi-white-glitter,https://cdn.shopify.com/s/files/1/1974/6675/products/vans-ps-preschool-sk8-hi-white-glitter-1072183-tip-top-shoes-of-new-york-287100_600x600.jpg?v=1676203086,$59.95
Vans PS (Preschool) Old Skool Rose Camo,https://tiptopshoes.com/collections/girls/products/vans-ps-preschool-old-skool-rose-camo,https://cdn.shopify.com/s/files/1/1974/6675/products/vans-ps-preschool-old-skool-rose-camo-1072172-tip-top-shoes-of-new-york-112218_600x600.jpg?v=1676203087,$49.95
Vans PS (Preschool) Old Skool V Canal Blue,https://tiptopshoes.com/collections/girls/products/vans-ps-preschool-old-skool-v-canal-blue,https://cdn.shopify.com/s/files/1/1974/6675/products/vans-ps-preschool-old-skool-v-canal-blue-1072131-tip-top-shoes-of-new-york-671933_600x600.jpg?v=1676203085,$55.00
Primigi Girl's (Sizes 31-35) Navy/Purple Mid Gore-Tex,https://tiptopshoes.com/collections/girls/products/primigi-girls-sizes-31-35-navy-purple-mid-gore-tex,https://cdn.shopify.com/s/files/1/1974/6675/products/primigi-girls-sizes-31-35-navypurple-mid-gore-tex-1078039-tip-top-shoes-of-new-york-219476_600x600.jpg?v=1696931550,$109.95
Old Soles Girl's Team-Star Snow/Pink/Black,https://tiptopshoes.com/collections/girls/products/old-soles-girls-team-star-snow-pink-black,https://cdn.shopify.com/s/files/1/1974/6675/products/old-soles-girls-team-star-snowpinkblack-1077883-tip-top-shoes-of-new-york-473080_600x600.jpg?v=1692655618,$79.95
Nina Girl's Prisila Black,https://tiptopshoes.com/collections/girls/products/nina-girls-prisila-black,https://cdn.shopify.com/s/files/1/1974/6675/products/nina-girls-prisila-black-1077813-tip-top-shoes-of-new-york-634888_600x600.jpg?v=1692395798,$65.00
Nina Girl's Colette Silver Glitter Patent,https://tiptopshoes.com/collections/girls/products/nina-girls-colette-silver-glitter-patent,https://cdn.shopify.com/s/files/1/1974/6675/products/nina-girls-colette-silver-glitter-patent-1077803-tip-top-shoes-of-new-york-483883_600x600.jpg?v=1692395796,$69.95
Nina Girl's Milly Black,https://tiptopshoes.com/collections/girls/products/nina-girls-milly-black,https://cdn.shopify.com/s/files/1/1974/6675/products/nina-girls-milly-black-1077796-tip-top-shoes-of-new-york-160074_600x600.jpg?v=1692395799,$69.95
Nina Girl's Gigee White Stones,https://tiptopshoes.com/collections/girls/products/nina-girls-gigee-white-stones,https://cdn.shopify.com/s/files/1/1974/6675/products/nina-girls-gigee-white-stones-1077732-tip-top-shoes-of-new-york-159604_600x600.jpg?v=1690663594,$55.00
Nina Girl's Gigee Black Stones,https://tiptopshoes.com/collections/girls/products/nina-girls-gigee-black-stones,https://cdn.shopify.com/s/files/1/1974/6675/products/nina-girls-gigee-black-stones-1077723-tip-top-shoes-of-new-york-659639_600x600.jpg?v=1690663593,$55.00
Nina Girl's Yuti Pink/Silver Star,https://tiptopshoes.com/collections/girls/products/nina-girls-yuti-pink-silver-star,https://cdn.shopify.com/s/files/1/1974/6675/products/nina-girls-yuti-pinksilver-star-1077767-tip-top-shoes-of-new-york-987092_600x600.jpg?v=1690836375,$59.95
Nina Girl's Emaleigh Black Patent leather,https://tiptopshoes.com/collections/girls/products/nina-girls-emaleigh-black-patent-leather,https://cdn.shopify.com/s/files/1/1974/6675/products/nina-girls-emaleigh-black-patent-leather-1077751-tip-top-shoes-of-new-york-735285_600x600.jpg?v=1690663587,$55.00
Nina Girl's Evon Light Blue/Star,https://tiptopshoes.com/collections/girls/products/nina-girls-evon-light-blue-star,https://cdn.shopify.com/s/files/1/1974/6675/products/nina-girls-evon-light-bluestar-1077740-tip-top-shoes-of-new-york-875682_600x600.jpg?v=1690663589,$55.00
Nina Girl's Stassi Black Patent Leather,https://tiptopshoes.com/collections/girls/products/nina-girls-stassi-black-patent-leather,https://cdn.shopify.com/s/files/1/1974/6675/products/nina-girls-stassi-black-patent-leather-1077715-tip-top-shoes-of-new-york-189984_600x600.jpg?v=1690663594,$55.00
UGG Girl's Sunburst Tall Chestnut,https://tiptopshoes.com/collections/girls/products/ugg-girls-sunburst-tall-chestnut,https://cdn.shopify.com/s/files/1/1974/6675/products/ugg-girls-sunburst-tall-chestnut-1077462-tip-top-shoes-of-new-york-903974_600x600.jpg?v=1696932003,$189.95
UGG Girl's Classic Mini Zipper Olive,https://tiptopshoes.com/collections/girls/products/ugg-girls-classic-mini-zipper-olive,https://cdn.shopify.com/s/files/1/1974/6675/products/ugg-girls-classic-mini-zipper-olive-1077443-tip-top-shoes-of-new-york-699891_600x600.jpg?v=1696932008,$93.99
Adidas Girl's Adilette Aqua White/Pink,https://tiptopshoes.com/collections/girls/products/adidas-girls-adilette-aqua-white-pink,https://cdn.shopify.com/s/files/1/1974/6675/products/adidas-girls-adilette-aqua-whitepink-1070807-tip-top-shoes-of-new-york-397467_600x600.jpg?v=1678208806,$28.00
UGG Girl's Classic II Burnt Ceder,https://tiptopshoes.com/collections/girls/products/ugg-girls-classic-ii-burnt-ceder,https://cdn.shopify.com/s/files/1/1974/6675/products/ugg-girls-classic-ii-burnt-ceder-1077415-tip-top-shoes-of-new-york-757989_600x600.jpg?v=1695806241,$139.95
Geox Girl's (Sizes 28-32) Ciberdon Navy/Pink Lite Up,https://tiptopshoes.com/collections/girls/products/geox-girls-sizes-28-32-ciberdon-navy-pink-lite-up,https://cdn.shopify.com/s/files/1/1974/6675/products/geox-girls-sizes-28-32-ciberdon-navypink-lite-up-1077052-tip-top-shoes-of-new-york-136075_600x600.jpg?v=1692222013,$89.95
Geox (Sizes 31-37) Theleven Smoke Grey Hi,https://tiptopshoes.com/collections/girls/products/geox-sizes-31-37-theleven-smoke-grey-hi,https://cdn.shopify.com/s/files/1/1974/6675/products/geox-sizes-31-37-theleven-smoke-grey-hi-1077033-tip-top-shoes-of-new-york-117017_600x600.jpg?v=1692222014,$109.95
Geox Girl's (Sizes 28-32) Skylin Navy/Silver,https://tiptopshoes.com/collections/girls/products/geox-girls-sizes-28-32-skylin-navy-silver,https://cdn.shopify.com/s/files/1/1974/6675/products/geox-girls-sizes-28-32-skylin-navysilver-1077022-tip-top-shoes-of-new-york-135729_600x600.jpg?v=1691528593,$95.00
Geox Girl's (Sizes 31-37) Rebecca Navy Waterproof,https://tiptopshoes.com/collections/girls/products/geox-girls-sizes-31-37-rebecca-navy-waterproof,https://cdn.shopify.com/s/files/1/1974/6675/products/geox-girls-sizes-31-37-rebecca-navy-waterproof-1077006-tip-top-shoes-of-new-york-468446_600x600.jpg?v=1699447256,$129.95
Geox Girl's (Sizes 29-35) Flexyper Dark Rose,https://tiptopshoes.com/collections/girls/products/geox-girls-flexyper-dark-rose,https://cdn.shopify.com/s/files/1/1974/6675/products/geox-girls-sizes-29-35-flexyper-dark-rose-1076999-tip-top-shoes-of-new-york-671476_600x600.jpg?v=1699447256,$129.95
Lurchi (Sizes 26-33) Selina Navy Gore-Tex Waterproof,https://tiptopshoes.com/collections/girls/products/lurchi-girls-sizes-26-33-selina-navy-gore-tex-waterproof,https://cdn.shopify.com/s/files/1/1974/6675/products/lurchi-girls-sizes-26-33-selina-navy-gore-tex-waterproof-1076287-tip-top-shoes-of-new-york-398371_600x600.jpg?v=1670597977,$120.00
Naturino Girl's (Sizes 28-32) Ariton Pink/Gum Waterproof,https://tiptopshoes.com/collections/girls/products/naturino-girls-sizes-28-32-ariton-pink-gum-waterproof,https://cdn.shopify.com/s/files/1/1974/6675/products/naturino-girls-sizes-28-32-ariton-pinkgum-waterproof-1076226-tip-top-shoes-of-new-york-959004_600x600.jpg?v=1696931339,$85.00
Naturino Girl's (Sizes 29-32) Paris Black Napa T-Strap,https://tiptopshoes.com/collections/girls/products/naturino-girls-sizes-29-32-paris-black-napa-t-strap,https://cdn.shopify.com/s/files/1/1974/6675/products/naturino-girls-sizes-29-32-paris-black-napa-t-strap-1076110-tip-top-shoes-of-new-york-950809_600x600.jpg?v=1690316917,$69.95
Naturino Girl's (Sizes 32-35) Paris Black Napa,https://tiptopshoes.com/collections/girls/products/naturino-girls-sizes-32-35-paris-black-napa,https://cdn.shopify.com/s/files/1/1974/6675/products/naturino-girls-sizes-32-35-paris-black-napa-1076122-tip-top-shoes-of-new-york-585289_600x600.jpg?v=1690316916,$75.00
Naturino (Sizes 30-31) Arthur Chelsea Black Suede,https://tiptopshoes.com/collections/girls/products/naturino-sizes-30-31-arthur-chelsea-black-suede,https://cdn.shopify.com/s/files/1/1974/6675/products/naturino-sizes-30-31-arthur-chelsea-black-suede-1076078-tip-top-shoes-of-new-york-132807_600x600.jpg?v=1695805334,$89.95
Naturino (Sizes 33-35) Pinn White/Multi Glitter,https://tiptopshoes.com/collections/girls/products/naturino-sizes-33-35-pinn-white-multi-glitter,https://cdn.shopify.com/s/files/1/1974/6675/products/naturino-sizes-33-35-pinn-whitemulti-glitter-1076054-tip-top-shoes-of-new-york-668328_600x600.jpg?v=1695805335,$85.00
Naturino (Sizes 29-32) Pinn White/Multi Glitter,https://tiptopshoes.com/collections/girls/products/naturino-sizes-29-32-pinn-white-multi-glitter,https://cdn.shopify.com/s/files/1/1974/6675/products/naturino-sizes-29-32-pinn-whitemulti-glitter-1076041-tip-top-shoes-of-new-york-485307_600x600.jpg?v=1695805330,$79.95
Naturino (Sizes 33-34) Quar Black/Purple/Rhinestones,https://tiptopshoes.com/collections/girls/products/naturino-sizes-33-34-quar-black-purple-rhinestones,https://cdn.shopify.com/s/files/1/1974/6675/products/naturino-sizes-33-34-quar-blackpurplerhinestones-1076036-tip-top-shoes-of-new-york-440801_600x600.jpg?v=1695805335,$89.95
Naturino (Sizes 29-32) Quar Black/Purple/Rhinestone,https://tiptopshoes.com/collections/girls/products/naturino-sizes-29-32-quar-black-purple-rhinestone,https://cdn.shopify.com/s/files/1/1974/6675/products/naturino-sizes-29-32-quar-blackpurplerhinestone-1076023-tip-top-shoes-of-new-york-509945_600x600.jpg?v=1695805334,$85.00
UGG Girl's Ashton Addie Chestnut,https://tiptopshoes.com/collections/girls/products/ugg-girls-ashton-addie-chestnut,https://cdn.shopify.com/s/files/1/1974/6675/products/ugg-girls-ashton-addie-chestnut-1075970-tip-top-shoes-of-new-york-440312_600x600.jpg?v=1695806243,$109.95
UGG Girl's Ashton Lace Up Glitter Black,https://tiptopshoes.com/collections/girls/products/ugg-girls-ashton-lace-up-glitter-black,https://cdn.shopify.com/s/files/1/1974/6675/products/ugg-girls-ashton-lace-up-glitter-black-1075960-tip-top-shoes-of-new-york-346556_600x600.jpg?v=1693638832,$99.95
New Balance Girl's GS (Grade School) DynaSoft Reveal v4 BOA Light Raspberry/Hi-Pink/Electric Indigo,https://tiptopshoes.com/collections/girls/products/new-balance-girls-gs-grade-school-dynasoft-reveal-v4-boa-light-raspberry-hi-pink-electric-indigo-1,https://cdn.shopify.com/s/files/1/1974/6675/products/new-balance-girls-gs-grade-school-dynasoft-reveal-v4-boa-light-raspberryhi-pinkelectric-indigo-1075719-tip-top-shoes-of-new-york-972669_600x600.jpg?v=1687465654,$75.00
Dr. Martens Girl's 1460 Rainbow Crinkle,https://tiptopshoes.com/collections/girls/products/dr-martens-girls-1460-rainbow-crinkle,https://cdn.shopify.com/s/files/1/1974/6675/products/dr-martens-girls-1460-rainbow-crinkle-1075576-tip-top-shoes-of-new-york-851067_600x600.webp?v=1695804652,$95.00
Dr. Martens PS (Preschool) 1460 Rainbow Crinkle,https://tiptopshoes.com/collections/girls/products/dr-martens-ps-preschool-1460-rainbow-crinkle,https://cdn.shopify.com/s/files/1/1974/6675/products/dr-martens-ps-preschool-1460-rainbow-crinkle-1075556-tip-top-shoes-of-new-york-816549_600x600.jpg?v=1695631576,$79.95
Dr. Martens PS (Preschool) 1460 Rainbow Crinkle,https://tiptopshoes.com/collections/girls/products/dr-martens-ps-preschool-1460-rainbow-crinkle-1,https://cdn.shopify.com/s/files/1/1974/6675/products/dr-martens-ps-preschool-1460-rainbow-crinkle-1075540-tip-top-shoes-of-new-york-772868_600x600.jpg?v=1693463721,$69.95
Dr. Martens PS (Preschool) 1460 Black Patent Mix Flowers,https://tiptopshoes.com/collections/girls/products/dr-martens-ps-preschool-1460-black-patent-mix-flowers,https://cdn.shopify.com/s/files/1/1974/6675/products/dr-martens-ps-preschool-1460-black-patent-mix-flowers-1075527-tip-top-shoes-of-new-york-270913_600x600.jpg?v=1700660041,$79.95
Dr. Martens Girl's 1460 Black Patent Mix Flowers,https://tiptopshoes.com/collections/girls/products/568447,https://cdn.shopify.com/s/files/1/1974/6675/products/dr-martens-girls-1460-black-patent-mix-flowers-1075517-tip-top-shoes-of-new-york-472610_600x600.jpg?v=1690835648,$90.00
Vans PS (Preschool) Classic Slip-On Rose,https://tiptopshoes.com/collections/girls/products/vans-ps-preschool-classic-slip-on-rose,https://cdn.shopify.com/s/files/1/1974/6675/products/vans-ps-preschool-classic-slip-on-rose-1075489-tip-top-shoes-of-new-york-587960_600x600.jpg?v=1688076951,$48.00
Vans PS (Preschool) Old Skool Pink Rose,https://tiptopshoes.com/collections/girls/products/vans-ps-preschool-old-skool-pink-rose,https://cdn.shopify.com/s/files/1/1974/6675/products/vans-ps-preschool-old-skool-pink-rose-1075480-tip-top-shoes-of-new-york-634825_600x600.jpg?v=1689101353,$52.00
Sorel PS (Preschool) Whitney 2-Strap Twilight Waterproof,https://tiptopshoes.com/collections/girls/products/sorel-ps-preschool-whitney-2-strap-twilight-waterproof,https://cdn.shopify.com/s/files/1/1974/6675/products/sorel-ps-preschool-whitney-2-strap-twilight-waterproof-1075257-tip-top-shoes-of-new-york-271275_600x600.jpg?v=1690663875,$75.00
Moon Boot Girl's Icon Nylon Black,https://tiptopshoes.com/collections/girls/products/moon-boot-girls-icon-nylon-black,https://cdn.shopify.com/s/files/1/1974/6675/products/moon-boot-girls-icon-nylon-black-1068287-tip-top-shoes-of-new-york-444612_600x600.jpg?v=1671792741,$175.00
See Kai Run PS (Preschool) Keegan Peach/Gold,https://tiptopshoes.com/collections/girls/products/see-kai-run-ps-preschool-keegan-peach-gold,https://cdn.shopify.com/s/files/1/1974/6675/products/see-kai-run-ps-preschool-keegan-peachgold-1075128-tip-top-shoes-of-new-york-605788_600x600.jpg?v=1695805995,$59.95
Adidas GS (Grade School) Superstar XLG White/Blue,https://tiptopshoes.com/collections/girls/products/adidas-gs-grade-school-superstar-xlg-white-blue,https://cdn.shopify.com/s/files/1/1974/6675/products/adidas-gs-grade-school-superstar-xlg-whiteblue-1074964-tip-top-shoes-of-new-york-432017_600x600.jpg?v=1688074317,$89.95
Adidas GS (Grade School) Superstar XLG White/Green,https://tiptopshoes.com/collections/girls/products/adidas-gs-grade-school-superstar-xlg-green,https://cdn.shopify.com/s/files/1/1974/6675/products/adidas-gs-grade-school-superstar-xlg-green-1074955-tip-top-shoes-of-new-york-975462_600x600.jpg?v=1687897474,$89.95
Saucony PS (Preschool) Kinvara 14 Grape/Indigo,https://tiptopshoes.com/collections/girls/products/saucony-ps-preschool-kinvara-14-grape-indigo,https://cdn.shopify.com/s/files/1/1974/6675/products/saucony-ps-preschool-kinvara-14-grapeindigo-1074833-tip-top-shoes-of-new-york-515975_600x600.jpg?v=1689015856,$65.00
Steve Madden Girl's JLuciaa Silver,https://tiptopshoes.com/collections/girls/products/568248,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-jluciaa-silver-1074741-tip-top-shoes-of-new-york-116199_600x600.jpg?v=1678824214,$65.00
Steve Madden Girl's JGradyy Natural Cork,https://tiptopshoes.com/collections/girls/products/568246,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-jgradyy-natural-cork-1074724-tip-top-shoes-of-new-york-302058_600x600.jpg?v=1678824213,$59.95
Steve Madden Girl's J Georjia Cognac Woven,https://tiptopshoes.com/collections/girls/products/steve-madden-girls-j-georjia-cognac-woven,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-j-georjia-cognac-woven-1074697-tip-top-shoes-of-new-york-251197_600x600.jpg?v=1678212228,$55.00
Steve Madden Girl's J Georjia White Woven,https://tiptopshoes.com/collections/girls/products/steve-madden-girls-j-georjia-white-woven,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-j-georjia-white-woven-1074706-tip-top-shoes-of-new-york-713896_600x600.jpg?v=1678561573,$55.00
Steve Madden Girl's JTristaa White/Sequin,https://tiptopshoes.com/collections/girls/products/steve-madden-girls-jtristaa-white-sequin,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-jtristaa-whitesequin-1074661-tip-top-shoes-of-new-york-793691_600x600.jpg?v=1678212227,$59.95
Steve Madden Girl's J-Rockaway Platform Sneaker Iridescent,https://tiptopshoes.com/collections/girls/products/steve-madden-girls-j-rockaway-platform-sneaker-iridescent,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-j-rockaway-platform-sneaker-iridescent-1074638-tip-top-shoes-of-new-york-398149_600x600.jpg?v=1675852524,$59.95
Steve Madden Girl's Charly Platform Sneaker White,https://tiptopshoes.com/collections/girls/products/steve-madden-girls-charly-platform-sneaker-white,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-charly-platform-sneaker-white-1074628-tip-top-shoes-of-new-york-598267_600x600.jpg?v=1675852523,$55.00
Steve Madden Girl's JOppal Black Beaded,https://tiptopshoes.com/collections/girls/products/steve-madden-girls-joppal-black-beaded,https://cdn.shopify.com/s/files/1/1974/6675/products/steve-madden-girls-joppal-black-beaded-1074588-tip-top-shoes-of-new-york-223381_600x600.jpg?v=1676202658,$55.00
Old Soles Girl's Rainbow Jump Snow/Pink,https://tiptopshoes.com/collections/girls/products/old-soles-girls-rainbow-jump-snow-pink,https://cdn.shopify.com/s/files/1/1974/6675/products/old-soles-girls-rainbow-jump-snowpink-1074552-tip-top-shoes-of-new-york-394159_600x600.jpg?v=1676202148,$79.95
Old Soles Girl's Hearty Runner Snow/Hot Pink,https://tiptopshoes.com/collections/girls/products/old-soles-girls-hearty-runner-snow-hot-pink,https://cdn.shopify.com/s/files/1/1974/6675/products/old-soles-girls-hearty-runner-snowhot-pink-1074539-tip-top-shoes-of-new-york-351358_600x600.jpg?v=1676202149,$79.95
Havaianas Girl's Top Pets Pink,https://tiptopshoes.com/collections/girls/products/havaianas-girls-top-pets-pink,https://cdn.shopify.com/s/files/1/1974/6675/products/havaianas-girls-top-pets-pink-1073661-tip-top-shoes-of-new-york-219338_600x600.jpg?v=1678122510,$29.95
Havaianas Girl's Slim Organic Comfy Blue,https://tiptopshoes.com/collections/girls/products/havaianas-girls-slim-organic-comfy-blue,https://cdn.shopify.com/s/files/1/1974/6675/products/havaianas-girls-slim-organic-comfy-blue-1073653-tip-top-shoes-of-new-york-538503_600x600.jpg?v=1678210044,$35.00
Reef Girl's Little Ahi Rainbow & Clouds,https://tiptopshoes.com/collections/girls/products/reef-girls-little-ahi-rainbow-clouds,https://cdn.shopify.com/s/files/1/1974/6675/products/reef-girls-little-ahi-rainbow-clouds-1073315-tip-top-shoes-of-new-york-235981_600x600.jpg?v=1678211491,$25.00
Reef Girl's Little Ahi Wild,https://tiptopshoes.com/collections/girls/products/reef-girls-little-ahi-wild,https://cdn.shopify.com/s/files/1/1974/6675/products/reef-girls-little-ahi-wild-1073306-tip-top-shoes-of-new-york-105218_600x600.jpg?v=1678211491,$25.00
Reef Girl's Ahi Wild,https://tiptopshoes.com/collections/girls/products/reef-girls-ahi-wild,https://cdn.shopify.com/s/files/1/1974/6675/products/reef-girls-ahi-wild-1073333-tip-top-shoes-of-new-york-998883_600x600.jpg?v=1678211491,$25.00
Reef Girl's Ahi Rainbow & Clouds,https://tiptopshoes.com/collections/girls/products/reef-girls-ahi-rainbow-clouds,https://cdn.shopify.com/s/files/1/1974/6675/products/reef-girls-ahi-rainbow-clouds-1073324-tip-top-shoes-of-new-york-241024_600x600.jpg?v=1678211491,$25.00
Reef Girl's PS (Preschool) Stargazer Aqua Mermaid,https://tiptopshoes.com/collections/girls/products/reef-girls-gs-grade-school-stargazer-aqua-mermaid,https://cdn.shopify.com/s/files/1/1974/6675/products/reef-girls-ps-preschool-stargazer-aqua-mermaid-1073342-tip-top-shoes-of-new-york-376472_600x600.jpg?v=1687812041,$25.00
Reef Girl's Stargazer Pineapple Rainbow,https://tiptopshoes.com/collections/girls/products/reef-girls-stargazer-pineapple-rainbow,https://cdn.shopify.com/s/files/1/1974/6675/products/reef-girls-stargazer-pineapple-rainbow-1073360-tip-top-shoes-of-new-york-231580_600x600.jpg?v=1678211492,$25.00
Teva Girl's Universal Sparklie Silver,https://tiptopshoes.com/collections/girls/products/teva-girls-universal-sparklie-silver,https://cdn.shopify.com/s/files/1/1974/6675/products/teva-girls-universal-sparklie-silver-1073188-tip-top-shoes-of-new-york-838395_600x600.jpg?v=1678561719,$48.00
Camper Girl's Right Sparkle Blue,https://tiptopshoes.com/collections/girls/products/camper-girls-right-sparkle-blue,https://cdn.shopify.com/s/files/1/1974/6675/products/camper-girls-right-sparkle-blue-1073104-tip-top-shoes-of-new-york-747663_600x600.jpg?v=1677772811,$75.00
Nina Girl's Fallon Silver/White Star,https://tiptopshoes.com/collections/girls/products/nina-girls-fallon-silver-white-star,https://cdn.shopify.com/s/files/1/1974/6675/products/nina-girls-fallon-silverwhite-star-1073070-tip-top-shoes-of-new-york-489347_600x600.jpg?v=1677686531,$58.00
Nina Girl's Yuti White/Silver Star,https://tiptopshoes.com/collections/girls/products/nina-girls-yuti-white-silver-star,https://cdn.shopify.com/s/files/1/1974/6675/products/nina-girls-yuti-whitesilver-star-1073062-tip-top-shoes-of-new-york-991500_600x600.jpg?v=1677686531,$59.95
Nina Girl's Cameena Tan Glitz,https://tiptopshoes.com/collections/girls/products/nina-girls-cameena-tan-glitz,https://cdn.shopify.com/s/files/1/1974/6675/products/nina-girls-cameena-tan-glitz-1073052-tip-top-shoes-of-new-york-502535_600x600.jpg?v=1678123341,$55.00
Keen Girl's (Sizes 1-6) Seacamp Silver,https://tiptopshoes.com/collections/girls/products/keen-girls-sizes-1-6-seacamp-silver,https://cdn.shopify.com/s/files/1/1974/6675/products/keen-girls-sizes-1-6-seacamp-silver-1072998-tip-top-shoes-of-new-york-497818_600x600.jpg?v=1678210275,$65.00
Keen Girl's (Sizes 8-13) Seacamp Silver,https://tiptopshoes.com/collections/girls/products/567517,https://cdn.shopify.com/s/files/1/1974/6675/products/keen-girls-sizes-8-13-seacamp-silver-1072988-tip-top-shoes-of-new-york-791096_600x600.jpg?v=1678210275,$65.00
